CharacterNameJp,TeamJp,CharacterOrder,LabelName,LabelSkill,SkillNameJp,InfoJp,HitCount,TargetType,Sp,EffectLabel,MaxSkillLevel,LabelSkillPart,SkillType,Power,MaxPower,RefParamDiffForMax,VsDpRate,VsHpRate,DamageRateRate,ElementList,BuffLimitType,BuffCategory,RefParamPower,RefParamWisdom,RefParamDexterity,RefParamSpirit,RefParamLuck,RefParamToughness,PowerRate,MaxPowerRate,AbilityLabel,AbilityPowerRate,AbilityMaxPowerRate,RefParamDiffForMaxPlus,Value1,Value2,SkillNamezhTW,InfozhTW,CharacterNamezhTW,TeamzhTW,CardNameJp,CardNamezhTW,LimitBreak,Generalize,SkillGrowthAbility
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51,石塔の手筋,強靭な精神で闇エネルギーを操り放つ [対HP+30%]オーバードライブ中は威力上昇,1,Single,11,,13,MNikaidoSkill51,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Dark', 'Strike']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,石塔的手筋,以堅毅的精神操縱、放出黑暗能量[對HP+30%]OVERDRIVE進行中威力上升,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51Ev1,石塔の手筋+,自身の闇属性スキル攻撃力を上げ 闇エネルギーを放つ [対HP+30%]オーバードライブ中は威力が上昇し かつ [対HP+50%],1,Single,11,,17,MNikaidoSkill51Ev1,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Dark', 'Strike']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,石塔的手筋+,提升自己的闇屬性技能攻擊力，施放闇之能量[對HP+30%]OVERDRIVE進行中，威力上升且[對HP+50%],二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51Ev1a,石塔の手筋+(オーバードライブ中),オーバードライブ中,1,Single,0,,17,MNikaidoSkill51Ev1a,AttackSkill,2502.0,12510.0,147,1.0,1.5,3.5,"['Dark', 'Strike']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,石塔的手筋+(OVERDRIVE進行中),OVERDRIVE進行中,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51Ev1a,石塔の手筋+(オーバードライブ中),オーバードライブ中,1,Self,0,,17,MNikaidoSkill51Ev1a_2,AttackUp,0.65,0.8,147,1.0,1.0,0.0,['Dark'],Default,AttackUpDark_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,石塔的手筋+(OVERDRIVE進行中),OVERDRIVE進行中,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51Ev1b,石塔の手筋+(オーバードライブ中以外),オーバードライブ中以外,1,Single,0,,17,MNikaidoSkill51Ev1b,AttackSkill,1602.0,8010.0,147,1.0,1.3,2.75,"['Dark', 'Strike']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,石塔的手筋+(OVERDRIVE進行中以外),OVERDRIVE進行中以外,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51Ev1b,石塔の手筋+(オーバードライブ中以外),オーバードライブ中以外,1,Self,0,,17,MNikaidoSkill51Ev1b_2,AttackUp,0.65,0.8,147,1.0,1.0,0.0,['Dark'],Default,AttackUpDark_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,石塔的手筋+(OVERDRIVE進行中以外),OVERDRIVE進行中以外,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51a,石塔の手筋(オーバードライブ中),オーバードライブ中,1,Single,0,,13,MNikaidoSkill51a,AttackSkill,2502.0,12510.0,147,1.0,1.3,3.5,"['Dark', 'Strike']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,石塔的手筋(OVERDRIVE進行中),OVERDRIVE進行中,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill51b,石塔の手筋(オーバードライブ中以外),オーバードライブ中以外,1,Single,0,,13,MNikaidoSkill51b,AttackSkill,1602.0,8010.0,147,1.0,1.3,2.75,"['Dark', 'Strike']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,石塔的手筋(OVERDRIVE進行中以外),OVERDRIVE進行中以外,二階堂 三鄉,31D,無上の終局,至高無上的終局,4.0,1.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill52,フローズン・ワルツ,雪夜に集いし雪だるまが 敵全体を氷雪に沈める12連撃 [対HP+50%]オーバードライブ中は 威力が上昇し自身の連撃数(大ダメージ)を3回上昇,12,All,14,,10,MNikaidoSkill52,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Ice', 'Strike']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,冰凍圓舞曲,在雪夜匯聚的雪人們，發動以冰雪埋葬全體敵人的12連擊[對HP+50%]OVERDRIVE進行中，威力上升並使自己的連擊數（傷害值大）上升3次,二階堂 三鄉,31D,Holiday Ring a Bell,Holiday Ring a Bell,4.0,0.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill52a,フローズン・ワルツ(オーバードライブ中),オーバードライブ中,12,All,0,,10,MNikaidoSkill52a,AttackSkill,2175.0,10875.0,150,1.0,1.5,3.0,"['Ice', 'Strike']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,冰凍圓舞曲(OVERDRIVE進行中),OVERDRIVE進行中,二階堂 三鄉,31D,Holiday Ring a Bell,Holiday Ring a Bell,4.0,0.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill52a,フローズン・ワルツ(オーバードライブ中),オーバードライブ中,12,Self,0,,10,MNikaidoSkill52a_2,Funnel,3.0,0.0,0,1.0,1.0,1.0,,Default,Funnel_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.4,0.0,冰凍圓舞曲(OVERDRIVE進行中),OVERDRIVE進行中,二階堂 三鄉,31D,Holiday Ring a Bell,Holiday Ring a Bell,4.0,0.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill52b,フローズン・ワルツ(オーバードライブ中以外),オーバードライブ中以外,12,All,0,,10,MNikaidoSkill52b,AttackSkill,1790.25,8951.25,150,1.0,1.5,2.7,"['Ice', 'Strike']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,冰凍圓舞曲(OVERDRIVE進行中以外),OVERDRIVE進行中以外,二階堂 三鄉,31D,Holiday Ring a Bell,Holiday Ring a Bell,4.0,0.0,AttackUp
二階堂 三郷,31D,51.0,MNikaido,MNikaidoSkill91,追撃,敵に追撃する,3,Single,0,,10,MNikaidoSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Strike'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,二階堂 三鄉,31D,,,,,
佐月 マリ,31C,36.0,MSatsuki,MSatsukiAttackNormal,通常攻撃,,3,Single,0,,10,MSatsukiAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,佐月 麻里,31C,,,,,
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill01,リカバー,聖なる光で前衛のDPを回復する,1,AllyFront,5,HealDp_Buff,10,MSatsukiSkill01,HealDp,305.0,915.0,200,0.0,0.0,0.0,,None,None,0,1,0,0,0,0,0.05,0.02,HealUp,0.06,0.06,60,0.0,0.0,回復,以神聖之光回復前衛的DP,佐月 麻里,31C,,,,,
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill02,エンハンス,前衛の力を引き出しスキル攻撃力を上げる,1,AllyFront,6,NormalBuff_Up,10,MSatsukiSkill02,AttackUp,0.5,0.65,208,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,增強,激發出前衛的力量提升技能攻擊力,佐月 麻里,31C,ビジネスとスマイル,生意和微笑,20.0,1.0,
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill03,ゲインカノン,集中的な砲撃を放ちつつさらに 確率でSPを回復する,3,Single,8,,10,MSatsukiSkill03,AttackSkill,918.0,4590.0,129,1.0,1.0,2.0,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,增幅加農炮,展開集中炮擊還有，有一定機率能回復SP,佐月 麻里,31C,甘美のMuzzle,甜美的Muzzle,4.0,1.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill03,ゲインカノン,集中的な砲撃を放ちつつさらに 確率でSPを回復する,3,Self,8,,10,MSatsukiSkill03_2,HealSpRandom,0.3,0.6,129,0.0,0.0,0.0,,None,None,0,0,0,0,1,0,0.0,0.0,None,0.0,0.0,0,3.0,0.0,增幅加農炮,展開集中炮擊還有，有一定機率能回復SP,佐月 麻里,31C,甘美のMuzzle,甜美的Muzzle,4.0,1.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill04,フィルエンハンス,全体の潜在力を覚醒させスキル攻撃力を上げる,1,AllyAll,9,NormalBuff_Up,10,MSatsukiSkill04,AttackUp,0.5,0.65,232,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,飽和增強,使全體的潛力覺醒提升技能攻擊力,佐月 麻里,31C,はにかむ、心かき集め,嬌滴滴，聚人心,10.0,1.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill05,バラ撒き,全体に砲撃を放つ,3,All,10,,10,MSatsukiSkill05,AttackSkill,1239.0,6195.0,138,1.0,1.0,2.2,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,撒播,炮擊全體敵人,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,1.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill06,別れの朝,氷の力を宿した砲撃を全体に放つ [対HP+30%],3,All,9,,10,MSatsukiSkill06,AttackSkill,879.0,4395.0,132,1.0,1.3,1.8,"['Ice', 'Stab']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,離別的早晨,對全體敵人展開寄宿著冰霜之力的炮擊[對HP+30%],佐月 麻里,31C,Crying Tears,Crying Tears,4.0,1.0,AttackUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill51,ダイヤモンド・ダスト,氷属性強化フィールドを展開し全体を氷弾で砲撃する,4,All,12,,13,MSatsukiSkill51,AttackSkill,1239.0,6195.0,138,1.0,1.0,2.2,"['Ice', 'Stab']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,鑽石塵,展開冰屬性強化空間以冰彈炮擊全體敵人,佐月 麻里,31C,甘美のMuzzle,甜美的Muzzle,4.0,1.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill51,ダイヤモンド・ダスト,氷属性強化フィールドを展開し全体を氷弾で砲撃する,4,Field,12,,13,MSatsukiSkill51_2,Zone,1.5,0.0,0,1.0,1.0,1.0,['Ice'],None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,鑽石塵,展開冰屬性強化空間以冰彈炮擊全體敵人,佐月 麻里,31C,甘美のMuzzle,甜美的Muzzle,4.0,1.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52,ルーイン・イリュージョン,前衛のスキル攻撃力を大きく上げ クリティカル率を上げる初回使用時 心眼状態にし クリティカルダメージも上げる,1,AllyFront,10,,10,MSatsukiSkill52,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,廢墟‧幻想,大幅提升前衛的技能攻擊力，以及提升暴擊率首次使用時，使之處於心眼狀態，並提升暴擊傷害值,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52a,ルーイン・イリュージョン(初回),初回,1,AllyFront,0,,10,MSatsukiSkill52a,AttackUp,0.75,0.9,240,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,廢墟‧幻想(首次),首次,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52a,ルーイン・イリュージョン(初回),初回,1,AllyFront,0,,10,MSatsukiSkill52a_2,CriticalRateUp,0.7,0.0,0,1.0,1.0,0.0,,Default,CriticalRateUp_Count,0,0,0,0,0,0,0.0,0.0,CriticalRateUp,0.02,0.02,60,0.0,0.0,廢墟‧幻想(首次),首次,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52a,ルーイン・イリュージョン(初回),初回,1,AllyFront,0,,10,MSatsukiSkill52a_3,CriticalDamageUp,0.3,0.0,0,1.0,1.0,0.0,,Default,CriticalDamageUp_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,廢墟‧幻想(首次),首次,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52a,ルーイン・イリュージョン(初回),初回,1,AllyFront,0,,10,MSatsukiSkill52a_4,MindEye,0.35,0.5,240,0.0,0.0,0.0,,Default,MindEye_Count,0,1,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,廢墟‧幻想(首次),首次,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52b,ルーイン・イリュージョン(2回目以降),2回目以降,1,AllyFront,0,,10,MSatsukiSkill52b,AttackUp,0.75,0.9,240,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,廢墟‧幻想(第2次之後),第2次之後,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill52b,ルーイン・イリュージョン(2回目以降),2回目以降,1,AllyFront,0,,10,MSatsukiSkill52b_2,CriticalRateUp,0.7,0.0,0,1.0,1.0,0.0,,Default,CriticalRateUp_Count,0,0,0,0,0,0,0.0,0.0,CriticalRateUp,0.02,0.02,60,0.0,0.0,廢墟‧幻想(第2次之後),第2次之後,佐月 麻里,31C,アサシン忍法大繁盛,暗殺者忍法絡繹不絕,4.0,0.0,BuffUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill53,次の主役はあなた,敵に氷の閃光を放つ [対HP+30%] 行動開始時に破壊率が200%以上の敵がいるとき自身の連撃数(大ダメージ)を3回上昇 かつ [対HP+50%],4,Single,14,,10,MSatsukiSkill53,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Ice', 'Stab']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,下一個主角就是你,對敵人射出冰之閃光[對HP+30%]若行動開始時破壞率200%以上的敵人在場，自己的連擊數（傷害值大）上升3次且[對HP+50%],佐月 麻里,31C,Crying Tears,Crying Tears,4.0,0.0,AttackUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill53a,次の主役はあなた(破壊率200%以上),破壊率200%以上,4,Single,0,,10,MSatsukiSkill53a,AttackSkill,2502.0,12510.0,147,1.0,1.5,3.5,"['Ice', 'Stab']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,下一個主角就是你(破壞率200%以上),破壞率200%以上,佐月 麻里,31C,Crying Tears,Crying Tears,4.0,0.0,AttackUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill53a,次の主役はあなた(破壊率200%以上),破壊率200%以上,4,Self,0,,10,MSatsukiSkill53a_2,Funnel,3.0,0.0,0,1.0,1.0,1.0,,Default,Funnel_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.4,0.0,下一個主角就是你(破壞率200%以上),破壞率200%以上,佐月 麻里,31C,Crying Tears,Crying Tears,4.0,0.0,AttackUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill53b,次の主役はあなた(破壊率200%未満),破壊率200%未満,4,Single,0,,10,MSatsukiSkill53b,AttackSkill,2502.0,12510.0,147,1.0,1.3,3.5,"['Ice', 'Stab']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,下一個主角就是你(破壞率200%未滿),破壞率200%未滿,佐月 麻里,31C,Crying Tears,Crying Tears,4.0,0.0,AttackUp
佐月 マリ,31C,36.0,MSatsuki,MSatsukiSkill91,追撃,敵に追撃する,3,Single,0,,10,MSatsukiSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,佐月 麻里,31C,,,,,
天音 巫呼,31C,33.0,MTenne,MTenneAttackNormal,通常攻撃,,3,Single,0,,10,MTenneAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,天音 巫呼,31C,,,,,
天音 巫呼,31C,33.0,MTenne,MTenneSkill01,魔莢,魔弾の力で 全体を銃撃さらに 確率でスタンさせる,2,All,10,,10,MTenneSkill01,AttackSkill,1050.0,5250.0,135,1.0,1.0,2.0,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,魔莢,用魔彈之力對全體敵人進行槍擊還有，有一定機率讓敵人昏厥,天音 巫呼,31C,夢浮橋辿る赤,望紅危渡夢浮橋,10.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill01,魔莢,魔弾の力で 全体を銃撃さらに 確率でスタンさせる,2,All,10,,10,MTenneSkill01_2,StunRandom,0.3,0.85,135,0.0,0.0,0.0,,None,None,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,魔莢,用魔彈之力對全體敵人進行槍擊還有，有一定機率讓敵人昏厥,天音 巫呼,31C,夢浮橋辿る赤,望紅危渡夢浮橋,10.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill02,ウィザードショット,銃で敵を狙撃するさらに 防御力を下げる,1,Single,4,DefaultDebuff,10,MTenneSkill02,AttackSkill,342.0,1710.0,117,1.0,1.0,1.0,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,巫師彈,用槍狙擊敵人並降低敵人的防禦力,天音 巫呼,31C,悠久渇望の魔術師,渴望悠久的魔術師,20.0,1.0,
天音 巫呼,31C,33.0,MTenne,MTenneSkill02,ウィザードショット,銃で敵を狙撃するさらに 防御力を下げる,1,Single,4,DefaultDebuff,10,MTenneSkill02_2,DefenseDown,0.3,0.45,117,1.0,1.0,0.0,,Default,DefenseDown_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,巫師彈,用槍狙擊敵人並降低敵人的防禦力,天音 巫呼,31C,悠久渇望の魔術師,渴望悠久的魔術師,20.0,1.0,
天音 巫呼,31C,33.0,MTenne,MTenneSkill03,ルーンバースト,魔弾の力で 全体を銃撃さらに 自身のクリティカル率を上げる,2,All,9,,10,MTenneSkill03,AttackSkill,879.0,4395.0,132,1.0,1.0,1.8,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,盧恩爆裂彈,用魔彈之力對全體敵人進行槍擊還有，提升自己的暴擊率,天音 巫呼,31C,エクスペリメンタルなキミ,神秘莫測的妳,4.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill03,ルーンバースト,魔弾の力で 全体を銃撃さらに 自身のクリティカル率を上げる,2,Self,9,,10,MTenneSkill03_2,CriticalRateUp,0.35,0.45,132,1.0,1.0,0.0,,Default,CriticalRateUp_Count,0,1,0,0,0,0,0.0,0.0,CriticalRateUp,0.02,0.02,60,0.0,0.0,盧恩爆裂彈,用魔彈之力對全體敵人進行槍擊還有，提升自己的暴擊率,天音 巫呼,31C,エクスペリメンタルなキミ,神秘莫測的妳,4.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill04,衝撃零度,氷の力を宿した銃弾で敵を貫く,1,Single,9,,10,MTenneSkill04,AttackSkill,1350.0,6750.0,135,1.0,1.0,2.5,"['Ice', 'Stab']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,衝擊零度,用寄宿著冰霜之力的子彈貫穿敵人,天音 巫呼,31C,山脇様の手下：マジカルにゃん,山脇大人的手下：魔法喵喵,4.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill05,奇跡の療術,癒やしの光で味方単体のDPを中回復(120%まで上限突破可),1,AllySingle,5,HealDp_Buff,10,MTenneSkill05,HealDp,521.0,1563.0,216,0.0,0.0,0.0,,None,None,0,1,0,0,0,0,0.05,0.02,HealUp,0.06,0.06,60,1.2,0.0,奇蹟療法,用療癒之光中量回復我方單體的DP（可突破上限至120%）,天音 巫呼,31C,至高のひととき,最美妙的片刻,4.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill51,デストロイ,防御力を下げる魔法陣を展開し大魔術6連で 全体に知性依存の攻撃,6,All,14,DefaultDebuff,13,MTenneSkill51,AttackSkill,1914.0,9570.0,147,1.0,1.0,2.8,['Stab'],None,None,0,1,0,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,毀滅,展開降低防禦力的魔法陣向全體敵人發動與智力相應的大魔術6連擊,天音 巫呼,31C,エクスペリメンタルなキミ,神秘莫測的妳,4.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill51,デストロイ,防御力を下げる魔法陣を展開し大魔術6連で 全体に知性依存の攻撃,6,All,14,DefaultDebuff,13,MTenneSkill51_2,DefenseDown,0.2,0.3,147,1.0,1.0,0.0,,Default,DefenseDown_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,毀滅,展開降低防禦力的魔法陣向全體敵人發動與智力相應的大魔術6連擊,天音 巫呼,31C,エクスペリメンタルなキミ,神秘莫測的妳,4.0,1.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill52,にゃんこ大魔法,敵の氷属性防御力を2ターン下げ 知性依存の氷の閃光を放つ防御力ダウン状態の敵がいるとき 消費SPが半減,3,Single,14,,10,MTenneSkill52,AttackSkill,2337.0,11685.0,146,1.0,1.0,3.375,"['Ice', 'Stab']",None,None,0,1,0,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,貓咪大魔法,降低敵人的冰屬性防禦力2回合，並放出與智力相應的冰之閃光陷入防禦力下降狀態的敵人在場時，消耗SP減半,天音 巫呼,31C,山脇様の手下：マジカルにゃん,山脇大人的手下：魔法喵喵,4.0,0.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill52,にゃんこ大魔法,敵の氷属性防御力を2ターン下げ 知性依存の氷の閃光を放つ防御力ダウン状態の敵がいるとき 消費SPが半減,3,Single,14,,10,MTenneSkill52_2,DefenseDown,0.45,0.6,146,1.0,1.0,0.0,['Ice'],Default,DefenseDownIce_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,貓咪大魔法,降低敵人的冰屬性防禦力2回合，並放出與智力相應的冰之閃光陷入防禦力下降狀態的敵人在場時，消耗SP減半,天音 巫呼,31C,山脇様の手下：マジカルにゃん,山脇大人的手下：魔法喵喵,4.0,0.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill53,ウィッチ・オブ・カーマイン,無数の魔導書を展開し 2ターンの間敵の光属性防御力を下げ脆弱状態にする さらに 自身に追加ターン,1,Single,10,,10,MTenneSkill53,DefenseDown,0.45,0.6,135,1.0,1.0,0.0,['Light'],Default,DefenseDownLight_Turn,0,2,0,0,1,0,0.05,0.02,DebuffUp,0.02,0.02,20,0.0,0.0,胭紅魔女,展開無數魔導書，降低敵人的光屬性防禦力2回合使敵人陷入脆弱狀態並賦予自己追加回合,天音 巫呼,31C,至高のひととき,最美妙的片刻,4.0,0.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill53,ウィッチ・オブ・カーマイン,無数の魔導書を展開し 2ターンの間敵の光属性防御力を下げ脆弱状態にする さらに 自身に追加ターン,1,Single,10,,10,MTenneSkill53_2,Fragile,0.35,0.5,135,0.0,0.0,0.0,,Default,Fragile_Turn,0,1,0,0,2,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,胭紅魔女,展開無數魔導書，降低敵人的光屬性防禦力2回合使敵人陷入脆弱狀態並賦予自己追加回合,天音 巫呼,31C,至高のひととき,最美妙的片刻,4.0,0.0,DebuffUp
天音 巫呼,31C,33.0,MTenne,MTenneSkill53,ウィッチ・オブ・カーマイン,無数の魔導書を展開し 2ターンの間敵の光属性防御力を下げ脆弱状態にする さらに 自身に追加ターン,1,Self,10,,10,MTenneSkill53_3,AdditionalTurn,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,胭紅魔女,展開無數魔導書，降低敵人的光屬性防禦力2回合使敵人陷入脆弱狀態並賦予自己追加回合,天音 巫呼,31C,至高のひととき,最美妙的片刻,4.0,0.0,DebuffUp
